id_siniestro,id_poliza,id_asegurado,ramo,placa,cobertura,fecha_ocurrencia,fecha_reporte,dias_ocurrencia_reporte,monto_reclamado,monto_estimado,monto_pagado,estado,sucursal,id_proveedor,descripcion,docs_completos,proveedor_lista_restrictiva,dias_desde_inicio_poliza,dias_hasta_fin_poliza,historial_siniestros_asegurado,suma_asegurada,similitud_narrativa,numero_parte_policial,fecha_inicio_poliza,fecha_fin_poliza,prima_anual,canal_venta,estado_poliza,nombres_asegurado,segmento,ciudad,antiguedad_anios,n_polizas_activas,n_reclamos_12_meses,n_reclamos_historico,reclamos_rc_sin_tercero,perfil_riesgo_historico,nombre_proveedor,tipo_proveedor,ciudad_proveedor,n_siniestros_proveedor,proveedor_en_lista_restrictiva,motivo_restriccion,promedio_monto_proveedor,cantidad_documentos,cantidad_declaraciones,cantidad_denuncia_policial,cantidad_exámenes,cantidad_facturas,cantidad_factura_de_reparacion,cantidad_factura_hospitalaria,cantidad_fotografías,cantidad_fotografías_del_daño,cantidad_historia_clínica,cantidad_informe_tecnico,cantidad_orden_medica,cantidad_partes_policiales,cantidad_peritaje,ratio_monto_suma,delta_monto_proveedor,alerta_borde_inicio,alerta_borde_fin,reporte_tardio,narrativa_similar,narrativa_clonada,doc_factura_alterada,doc_ruc_invalido,doc_caso_fraude,doc_caso_inconsistente,doc_parte_tardio_dias,doc_sin_denuncia_previa,doc_robo,doc_perdida_total,doc_flagrancia,doc_lesionados,doc_detenidos,doc_tercero_identificado,doc_sin_testigos,doc_sin_intervencion,doc_hora_accidente,doc_fecha_factura_min,n_pdfs_extraidos,tipos_pdf,doc_parte_tardio,alerta_similitud_sin_testigos,alerta_robo_sin_denuncia,alerta_proveedor_fraude_documental,score_documental_raw,nlp_freq_descripcion,nlp_descripcion_rara,nlp_descripcion_comun,nlp_grupo_id,nlp_sim_entre_grupos,nlp_cluster_fraude,nlp_score,nlp_valida_excel
SIN-0165,POL-0165,ASEG-0013,Vehículos,GYE-2918,Pérdida Total,2025-07-13,2025-07-13,0,7785,7769,7022,Liquidado,Portoviejo,TALLER-007,Vehículo totalmente siniestrado en volcamiento.,True,False,278,87,0,25000,0.12,,2024-10-08,2025-10-08,504,Broker,Expirada,Cabrera Yépez Marcelo Javier,Natural,Ibarra,1,2,0,5,0,Alto,Multiservicios Automotrices EC,Automotriz,Ambato,17,False,No,,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3114,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,17,False,True,17,0.0928,-1,15.7,False
SIN-0166,POL-0166,ASEG-0021,Vehículos,LOJ-2847,Pérdida Total,2024-07-01,2024-07-14,13,21175,12934,0,Negativa,Guayaquil,TALLER-002,Rotura de parabrisas por impacto de piedra.,False,False,25,340,1,22000,0.85,,2024-06-06,2025-06-06,541,Agente,Expirada,Ramírez Peñafiel Carmen Susana,Natural,Manta,6,1,3,3,2,Medio,Automotriz Centro Sur,Automotriz,Cuenca,23,False,No,,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0.9625,,True,False,True,True,True,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,27,False,True,19,0.1435,-1,71.1,True
SIN-0167,POL-0167,ASEG-0145,Vehículos,GYE-7384,Choque,2025-10-18,2025-10-20,2,650,630,593,Pago Total,Cuenca,TALLER-008,"Accidente múltiple de madrugada, daños en carrocería.",True,False,271,94,2,10000,0.11,,2025-01-20,2026-01-20,192,Agente,Expirada,Carrillo Cabrera Patricio German,Natural,Quito,0,2,0,3,0,Medio,Reparaciones Viales Cía.,Automotriz,Manta,21,False,No,,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0.065,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,20,False,True,15,0.0942,-1,16.3,False
SIN-0168,POL-0168,ASEG-0102,Vehículos,LOJ-1847,Cristales,2024-10-09,2024-10-10,1,29499,21904,0,Investigación,Quito,TALLER-002,Rotura de parabrisas por impacto de piedra.,False,False,25,340,1,30000,0.43,,2024-09-14,2025-09-14,918,Digital,Expirada,Ulloa Morocho Gonzalo Patricio,Natural,Cuenca,8,3,2,2,0,Medio,Automotriz Centro Sur,Automotriz,Cuenca,23,False,No,,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0.9833,,True,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,27,False,True,19,0.1435,-1,41.7,False
SIN-0169,POL-0169,ASEG-0153,Hogar,,Daño por Agua,2025-03-26,2025-03-26,0,23403,21779,0,Pago Parcial,Loja,PROV-015,Fuga de tubería con daños en piso y paredes.,False,False,78,287,3,50000,0.74,,2025-01-07,2026-01-07,947,Digital,Expirada,Jiménez Vargas Patricia Elena,Natural,Esmeraldas,5,1,3,4,0,Alto,Reparaciones Domésticas EC,Servicios,Ambato,12,False,No,,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0.4681,,False,False,False,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,5,False,False,26,0.108,-1,53.9,True
SIN-0170,POL-0170,ASEG-0146,Hogar,,Rotura de Cristales,2025-04-21,2025-04-22,1,5136,4949,0,Investigación,Portoviejo,PROV-021,Siniestro reportado con documentación.,True,False,88,277,1,15000,0.76,,2025-01-23,2026-01-23,464,Digital,Expirada,Ramos Loor Freddy Oswaldo,Natural,Riobamba,8,1,1,2,0,Medio,Reparaciones Tungurahua,Servicios,Cuenca,17,False,No,,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0.3424,,False,False,False,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,70,False,True,9,0.0,-1,83.2,False
SIN-0171,POL-0171,ASEG-0104,Vehículos,MNT-2918,Robo,2024-11-20,2024-12-03,13,8955,6673,0,Negativa,Portoviejo,TALLER-012,Robo con violencia en domicilio.,False,False,13,352,0,22000,0.38,,2024-11-07,2025-11-07,408,Agente,Expirada,Salcedo Ponce Margoth Elizabeth,Natural,Loja,1,1,0,1,0,Bajo,Serviautos Litoral,Automotriz,Riobamba,23,False,No,,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0.407,,True,False,True,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,30,False,True,4,0.1055,-1,39.5,False
SIN-0172,POL-0172,ASEG-0059,Vehículos,AZY-5573,Robo,2025-10-15,2025-10-17,2,2926,2772,2713,Pago Total,Ambato,TALLER-015,Robo con violencia en domicilio.,True,False,273,92,1,25000,0.21,,2025-01-15,2026-01-15,721,Digital,Expirada,Mendoza Ríos Marco Vinicio,Natural,Ibarra,1,3,5,5,2,Alto,Automotriz Sur Azuay,Automotriz,Manta,18,False,No,,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0.117,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,30,False,True,4,0.1055,-1,27.6,False
SIN-0173,POL-0173,ASEG-0017,Hogar,,Daño por Agua,2024-10-07,2024-10-07,0,7630,7849,7142,Pago Total,Esmeraldas,PROV-014,Humedad por filtración desde techo.,True,False,74,291,1,20000,0.1,,2024-07-25,2025-07-25,579,Broker,Expirada,Ulloa Morocho Gonzalo Patricio,Natural,Manta,5,1,1,2,0,Medio,Servicios Hogar Ecuador,Servicios,Quito,10,False,No,,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0.3815,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,8,False,False,1,0.0,-1,10.4,True
SIN-0174,POL-0174,ASEG-0071,Vehículos,SDO-1847,Responsabilidad Civil,2024-11-29,2024-11-29,0,6238,5882,5790,Pago Total,Riobamba,TALLER-015,Raspón lateral a vehículo estacionado.,True,False,75,290,1,22000,0.14,,2024-09-15,2025-09-15,592,Bancaseguros,Expirada,Núñez Andrade Verónica Paola,Natural,Esmeraldas,5,1,1,4,1,Alto,Automotriz Sur Azuay,Automotriz,Manta,18,False,No,,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0.2835,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,12,False,True,18,0.1083,-1,14.9,False
SIN-0175,POL-0175,ASEG-0073,Vehículos,PIC-2847,Choque,2024-03-14,2024-03-16,2,5736,5324,0,Investigación,Ibarra,TALLER-001,Impacto lateral en intersección con semáforo.,True,False,48,317,2,12000,0.16,,2024-01-26,2025-01-25,359,Digital,Expirada,Ruiz Andrade Patricia Elena,Natural,Quito,6,1,3,7,0,Alto,Taller El Norte Cía. Ltda.,Automotriz,Ambato,11,False,No,,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0.478,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,13,False,True,3,0.208,-1,16.8,False
SIN-0176,POL-0176,ASEG-0154,Vehículos,LOJ-1847,Choque,2024-11-25,2024-11-26,1,11674,11436,10363,Pago Total,Manta,TALLER-016,Colisión en tráfico urbano con parte policial y fotografías.,True,False,200,165,0,30000,0.27,,2024-05-09,2025-05-09,878,Digital,Expirada,Palacios Andrade Cristóbal Sebastián,Natural,Guayaquil,4,1,0,1,0,Bajo,Servicio Técnico Loja,Automotriz,Ibarra,20,False,No,,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0.3891,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,17,False,True,27,0.0852,-1,26.2,False
SIN-0177,POL-0177,ASEG-0131,Vehículos,AZY-1847,Cristales,2025-02-06,2025-02-07,1,13356,13399,13176,Pago Total,Loja,TALLER-012,Rotura de parabrisas por impacto de piedra.,True,False,115,250,1,30000,0.07,,2024-10-14,2025-10-14,796,Agente,Expirada,Flores Castillo Roberto Antonio,Natural,Ibarra,5,2,3,3,0,Medio,Serviautos Litoral,Automotriz,Riobamba,23,False,No,,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0.4452,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,27,False,True,19,0.1435,-1,16.5,False
SIN-0178,POL-0178,ASEG-0015,Vehículos,PIC-3847,Robo de Accesorios,2024-12-18,2024-12-19,1,10157,9606,0,Investigación,Ibarra,TALLER-007,Robo de airbags y pantalla en parqueadero.,True,False,14,351,0,20000,0.65,,2024-12-04,2025-12-04,551,Agente,Expirada,Montoya Llorente Daniela Fernanda,Natural,Loja,1,2,0,1,1,Bajo,Multiservicios Automotrices EC,Automotriz,Ambato,17,False,No,,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0.5078,,True,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,18,False,True,2,0.1055,-1,53.2,False
SIN-0179,POL-0179,ASEG-0176,Hogar,,Rotura de Cristales,2024-12-18,2024-12-23,5,12263,9105,0,Investigación,Riobamba,PROV-019,Rotura de parabrisas por impacto de piedra.,False,False,9,356,0,25000,0.92,,2024-12-09,2025-12-09,628,Digital,Expirada,Hidalgo Zurita Alexandra Paola,Natural,Portoviejo,2,1,3,3,1,Medio,Reparaciones Norte Ecuador,Servicios,Esmeraldas,10,False,No,,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0.4905,,True,False,False,True,True,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,27,False,True,19,0.1435,-1,76.0,True
SIN-0180,POL-0180,ASEG-0108,Salud,,Consulta Externa,2024-06-02,2024-06-13,11,34510,26236,0,Negativa,Loja,PROV-022,Sustracción de bienes durante ausencia del hogar.,False,False,20,345,0,60000,0.85,,2024-05-13,2025-05-13,1327,Broker,Expirada,Benítez Arcos Luis Fernando,Natural,Cuenca,2,2,1,1,0,Bajo,Técnicos Especializados EC,Servicios,Guayaquil,12,False,No,,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0.5752,,True,False,True,True,True,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,36,False,True,13,0.1176,-1,74.9,True
SIN-0181,POL-0181,ASEG-0036,Vehículos,IBR-1029,Robo,2024-08-22,2024-08-31,9,17119,11800,0,Investigación,Loja,TALLER-013,Sustracción de bienes durante ausencia del hogar.,False,False,25,340,2,30000,0.49,,2024-07-28,2025-07-28,915,Digital,Expirada,Pérez Vásquez Ana Lucía,Natural,Esmeraldas,7,2,3,5,2,Alto,Taller Chimborazo Express,Automotriz,Loja,25,False,No,,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0.5706,,True,False,True,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,36,False,True,13,0.1176,-1,49.7,False
SIN-0182,POL-0182,ASEG-0195,Vehículos,IBR-7291,Robo,2025-04-11,2025-04-13,2,4801,4413,0,Reserva,Portoviejo,TALLER-002,Robo de joyas y equipos electrónicos.,True,False,75,290,0,12000,0.23,,2025-01-26,2026-01-26,298,Broker,Expirada,Cordero Alvarado Beatriz Elena,Natural,Esmeraldas,1,3,1,1,1,Bajo,Automotriz Centro Sur,Automotriz,Cuenca,23,False,No,,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0.4001,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,24,False,True,12,0.1055,-1,26.4,False
SIN-0183,POL-0183,ASEG-0004,Vehículos,IBR-4918,Responsabilidad Civil,2024-06-10,2024-06-11,1,3073,2910,0,Reserva,Esmeraldas,TALLER-003,"Impacto posterior en intersección, tercero no identificado.",True,False,64,301,1,8000,0.14,,2024-04-07,2025-04-07,220,Digital,Expirada,Pacheco Vélez Gloria Susana,Natural,Ibarra,3,2,4,7,0,Alto,Mecánica Imbabura S.A.,Automotriz,Manta,26,False,No,,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0.3841,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,12,False,True,22,0.208,-1,14.9,False
SIN-0184,POL-0184,ASEG-0075,Salud,,Urgencias,2024-12-15,2024-12-26,11,27462,21202,0,Negativa,Esmeraldas,PROV-014,Siniestro reportado con documentación.,False,True,44,321,2,60000,0.37,,2024-11-01,2025-11-01,1364,Agente,Expirada,Aguirre Bermeo Liliana Alexandra,Natural,Portoviejo,3,2,1,6,2,Alto,Servicios Hogar Ecuador,Servicios,Quito,10,False,No,,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0.4577,,False,False,True,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,70,False,True,9,0.0,-1,55.9,False
SIN-0185,POL-0185,ASEG-0032,Hogar,,Daño por Agua,2024-10-03,2024-10-05,2,12456,12517,11044,Liquidado,Quito,PROV-020,Inundación por lluvias intensas.,True,False,84,281,0,40000,0.3,,2024-07-11,2025-07-11,863,Agente,Expirada,Ulloa Morocho Gonzalo Patricio,Natural,Riobamba,7,3,1,4,2,Alto,Servicios Generales GYE,Servicios,Esmeraldas,17,False,No,,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0.3114,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,9,False,False,30,0.0,-1,24.9,True
SIN-0186,POL-0186,ASEG-0141,Vehículos,AZY-6647,Responsabilidad Civil,2025-03-08,2025-03-10,2,5185,4955,0,Investigación,Riobamba,TALLER-005,"Impacto posterior en intersección, tercero no identificado.",True,False,73,292,0,12000,0.57,,2024-12-25,2025-12-25,251,Bancaseguros,Expirada,Andrade Viteri Sandra Lorena,Natural,Guayaquil,7,1,2,3,1,Medio,Taller Portuario Guayaquil,Automotriz,Portoviejo,21,False,No,,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0.4321,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,12,False,True,22,0.208,-1,45.0,False
SIN-0187,POL-0187,ASEG-0073,Vehículos,IBR-3847,Choque,2024-11-22,2024-11-23,1,6627,6809,0,Investigación,Guayaquil,TALLER-020,Impacto lateral en intersección con semáforo.,True,False,72,293,3,15000,0.59,,2024-09-11,2025-09-11,398,Digital,Expirada,Ruiz Andrade Patricia Elena,Natural,Quito,6,1,3,7,0,Alto,Taller Quito Sur Cía.,Automotriz,Guayaquil,24,False,No,,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0.4418,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,13,False,True,3,0.208,-1,46.9,False
SIN-0188,POL-0188,ASEG-0004,Salud,,Hospitalización,2024-11-29,2024-11-30,1,68769,54546,0,Negativa,Guayaquil,PROV-021,Hospitalización por cuadro febril agudo.,False,True,40,325,2,80000,0.32,,2024-10-20,2025-10-20,1993,Broker,Expirada,Pacheco Vélez Gloria Susana,Natural,Ibarra,3,2,4,7,0,Alto,Reparaciones Tungurahua,Servicios,Cuenca,17,False,No,,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0.8596,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,9,False,False,14,0.14,-1,26.3,True
SIN-0189,POL-0189,ASEG-0093,Vehículos,SDO-5523,Cristales,2024-09-12,2024-09-14,2,3650,3736,0,Investigación,Loja,TALLER-011,Parabrisas fisurado en autopista.,True,False,37,328,1,10000,0.29,,2024-08-06,2025-08-06,193,Bancaseguros,Expirada,Ramos Loor Freddy Oswaldo,Natural,Ambato,6,3,5,6,2,Alto,Mecánica Tungurahua,Automotriz,Quito,16,False,No,,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.365,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,14,False,True,11,0.1435,-1,26.3,False
SIN-0190,POL-0190,ASEG-0096,Vehículos,MNT-0847,Responsabilidad Civil,2024-11-11,2024-11-13,2,8095,8130,7931,Liquidado,Cuenca,TALLER-005,"Impacto posterior en intersección, tercero no identificado.",True,False,257,108,0,22000,0.26,,2024-02-28,2025-02-27,519,Broker,Expirada,Almeida Granda Fernando Eduardo,Natural,Esmeraldas,1,2,2,3,1,Medio,Taller Portuario Guayaquil,Automotriz,Portoviejo,21,False,No,,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0.368,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,12,False,True,22,0.208,-1,23.3,False
SIN-0191,POL-0191,ASEG-0027,Vehículos,MNT-2918,Pérdida Total,2025-05-16,2025-05-17,1,11809,12215,11815,Liquidado,Portoviejo,TALLER-020,Vehículo destruido en accidente de tránsito.,True,False,254,111,1,30000,0.2,,2024-09-04,2025-09-04,825,Digital,Expirada,García Morales Luis Eduardo,Natural,Ambato,8,3,1,2,2,Medio,Taller Quito Sur Cía.,Automotriz,Guayaquil,24,False,No,,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0.3936,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,10,False,True,5,0.109,-1,18.3,False
SIN-0192,POL-0192,ASEG-0113,Vehículos,PDO-1029,Choque,2024-06-24,2024-07-11,17,8666,6053,0,Investigación,Guayaquil,TALLER-020,Robo con violencia en domicilio.,False,False,42,323,4,20000,0.86,,2024-05-13,2025-05-13,363,Digital,Expirada,Mora Loza Adriana Marcela,Natural,Guayaquil,1,1,5,5,0,Alto,Taller Quito Sur Cía.,Automotriz,Guayaquil,24,False,No,,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0.4333,,False,False,True,True,True,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,30,False,True,4,0.1055,-1,73.1,True
SIN-0193,POL-0193,ASEG-0143,Vehículos,AZY-6647,Robo de Accesorios,2024-03-28,2024-03-29,1,7074,5748,0,Reserva,Quito,TALLER-016,Sustracción de rines y estéreo durante la noche.,True,False,82,283,3,12000,0.17,,2024-01-06,2025-01-05,301,Broker,Expirada,Núñez Andrade Verónica Paola,Natural,Riobamba,5,2,5,5,0,Alto,Servicio Técnico Loja,Automotriz,Ibarra,20,False,No,,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0.5895,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,14,False,True,25,0.1176,-1,17.9,False
SIN-0194,POL-0194,ASEG-0118,Salud,,Urgencias,2024-12-15,2024-12-16,1,945,918,811,Liquidado,Portoviejo,HOSP-001,Siniestro reportado con documentación.,True,False,120,245,2,20000,0.24,,2024-08-17,2025-08-17,600,Bancaseguros,Expirada,Salcedo Ponce Margoth Elizabeth,Natural,Manta,8,3,3,3,0,Medio,Clínica Santa Cecilia,Salud,Ambato,8,False,No,,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0472,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,70,False,True,9,0.0,-1,46.8,False
SIN-0195,POL-0195,ASEG-0168,Vehículos,PIC-7291,Cristales,2024-08-04,2024-08-22,18,10543,6702,0,Investigación,Riobamba,TALLER-008,Impacto lateral en intersección con semáforo.,False,False,42,323,0,20000,0.8,,2024-06-23,2025-06-23,591,Broker,Expirada,Bonilla Torres Nathaly Carolina,Natural,Guayaquil,3,3,1,3,2,Medio,Reparaciones Viales Cía.,Automotriz,Manta,21,False,No,,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0.5272,,False,False,True,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,13,False,True,3,0.208,-1,61.6,False
SIN-0196,POL-0196,ASEG-0141,Vehículos,IBR-4918,Robo de Accesorios,2025-05-05,2025-05-07,2,2077,1979,1788,Liquidado,Loja,TALLER-016,Robo de accesorios en zona residencial.,True,False,131,234,1,10000,0.24,,2024-12-25,2025-12-25,186,Bancaseguros,Expirada,Andrade Viteri Sandra Lorena,Natural,Guayaquil,7,1,2,3,1,Medio,Servicio Técnico Loja,Automotriz,Ibarra,20,False,No,,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0.2077,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,16,False,True,7,0.1055,-1,23.7,False
SIN-0197,POL-0197,ASEG-0184,Vehículos,MNT-5834,Responsabilidad Civil,2025-04-10,2025-04-17,7,6536,6043,0,Investigación,Guayaquil,TALLER-002,Accidente en vía rápida con daño a tercero.,True,False,78,287,1,22000,0.39,,2025-01-22,2026-01-22,410,Broker,Expirada,Naranjo Velasco Edwin Patricio,Natural,Riobamba,1,2,1,2,1,Medio,Automotriz Centro Sur,Automotriz,Cuenca,23,False,No,,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0.2971,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,13,False,True,16,0.096,-1,32.9,False
SIN-0198,POL-0198,ASEG-0131,Vehículos,IBR-1029,Robo,2024-06-10,2024-06-17,7,6201,5384,0,Pago Parcial,Portoviejo,TALLER-012,Robo de joyas y equipos electrónicos.,False,False,73,292,2,12000,0.37,,2024-03-29,2025-03-29,233,Bancaseguros,Expirada,Flores Castillo Roberto Antonio,Natural,Ibarra,5,2,3,3,0,Medio,Serviautos Litoral,Automotriz,Riobamba,23,False,No,,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5168,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,24,False,True,12,0.1055,-1,36.2,False
SIN-0199,POL-0199,ASEG-0106,Vehículos,LOJ-2847,Robo de Accesorios,2024-07-18,2024-07-20,2,13728,14143,0,Reserva,Esmeraldas,TALLER-006,Robo de airbags y pantalla en parqueadero.,True,False,46,319,1,28000,0.31,,2024-06-02,2025-06-02,841,Digital,Expirada,Andrade Viteri Sandra Lorena,Natural,Quito,1,1,1,4,1,Alto,Auto Service Quito Norte,Automotriz,Guayaquil,15,False,No,,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0.4903,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,18,False,True,2,0.1055,-1,29.4,False
SIN-0200,POL-0200,ASEG-0182,Hogar,,Robo,2024-10-19,2024-10-22,3,13525,9482,0,Investigación,Loja,PROV-018,Vehículo destruido en accidente de tránsito.,False,False,5,360,4,30000,0.94,,2024-10-14,2025-10-14,785,Broker,Expirada,Aguirre Bermeo Liliana Alexandra,Natural,Manta,2,2,6,6,2,Alto,Hogar Seguro S.A.,Servicios,Ambato,17,False,No,,3,0,0,0,0,1,0,1,0,0,1,0,0,0,0.4508,,True,False,False,True,True,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,10,False,True,5,0.109,-1,70.1,True
SIN-0201,POL-0201,ASEG-0038,Vehículos,AZY-2918,Choque,2024-05-24,2024-06-09,16,15011,9806,0,Reserva,Ambato,TALLER-012,"Golpe trasero en cola de tráfico, testigos presentes.",False,False,40,325,1,28000,0.51,,2024-04-14,2025-04-14,517,Bancaseguros,Expirada,Espinoza Rueda Cinthya Dayana,Natural,Quito,2,3,2,5,0,Alto,Serviautos Litoral,Automotriz,Riobamba,23,False,No,,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0.5361,,False,False,True,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,19,False,True,0,0.0752,-1,43.8,False
SIN-0202,POL-0202,ASEG-0176,Vehículos,PDO-1029,Responsabilidad Civil,2024-11-09,2024-11-09,0,2631,2642,2564,Liquidado,Esmeraldas,TALLER-007,Accidente en vía rápida con daño a tercero.,True,False,286,79,1,8000,0.28,,2024-01-28,2025-01-27,227,Agente,Expirada,Hidalgo Zurita Alexandra Paola,Natural,Portoviejo,2,1,3,3,1,Medio,Multiservicios Automotrices EC,Automotriz,Ambato,17,False,No,,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0.3289,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,13,False,True,16,0.096,-1,25.2,False
